DATE SYMBOL CUSIP
2020-10-09 JE 48213W408
2020-10-09 MMIN 45409F843
2020-10-09 MNK G5785G107
2020-10-09 MSOS 00768Y453
2020-10-09 MYO 62857J201
2020-10-09 PREF 74255Y888
2020-10-09 PTBD 69374H642
2020-10-09 SEF 74347B185
2020-10-09 SIXL 301505699
2020-10-09 SOXS 25460G690
2020-10-09 SPUS 886364801
2020-10-09 TCHP 87283Q107
2020-10-09 TMF 25459W540
2020-10-09 WRBPRB 084423409
2020-10-09 XBI 78464A870
2020-10-09 XRT 78464A714
2020-10-13 AMC 00165C104
2020-10-13 AVEM 025072604
2020-10-13 CHIK 37954Y533
2020-10-13 CHIQ 37950E408
2020-10-13 ESGA 025072752
2020-10-13 FGNAU 30259V205
2020-10-13 GSSC 381430602
2020-10-13 HUSA 44183U209
2020-10-13 INDS 69374H766
2020-10-13 IYM 464287838
2020-10-13 JE 48213W408
2020-10-13 MMIN 45409F843
2020-10-13 MSOS 00768Y453
2020-10-13 MYO 62857J201
2020-10-13 PREF 74255Y888
2020-10-13 PTBD 69374H642
2020-10-13 SEF 74347B185
2020-10-13 SIXL 301505699
2020-10-13 SOXS 25460G690
2020-10-13 SPUS 886364801
2020-10-13 TCHP 87283Q107
2020-10-13 TDVG 87283Q404
2020-10-13 TMF 25459W540
2020-10-13 WRBPRB 084423409
2020-10-13 XRT 78464A714
2020-10-14 AMC 00165C104
2020-10-14 CHIK 37954Y533
2020-10-14 CHIQ 37950E408
2020-10-14 DDS 254067101
2020-10-14 FGNAU 30259V205
2020-10-14 GSSC 381430602
2020-10-14 HUSA 44183U209
2020-10-14 INDS 69374H766
2020-10-14 IYM 464287838
2020-10-14 JE 48213W408
2020-10-14 MMIN 45409F843
2020-10-14 MSOS 00768Y453
2020-10-14 MYO 62857J201
2020-10-14 PREF 74255Y888
2020-10-14 PTBD 69374H642
2020-10-14 SEF 74347B185
2020-10-14 SIXL 301505699
2020-10-14 SOXS 25460G690
2020-10-14 TCHP 87283Q107
2020-10-14 TDVG 87283Q404
2020-10-14 TMF 25459W540
2020-10-14 WRBPRB 084423409
2020-10-14 XRT 78464A714
2020-10-15 AMC 00165C104
2020-10-15 AWAY 26924G771
2020-10-15 CHIK 37954Y533
2020-10-15 CHIQ 37950E408
2020-10-15 DDS 254067101
2020-10-15 FGNAU 30259V205
2020-10-15 FXI 464287184
2020-10-15 GSSC 381430602
2020-10-15 HUSA 44183U209
2020-10-15 INDS 69374H766
2020-10-15 IYM 464287838
2020-10-15 JE 48213W408
2020-10-15 MMIN 45409F843
2020-10-15 MSOS 00768Y453
2020-10-15 MYO 62857J201
2020-10-15 PREF 74255Y888
2020-10-15 PTBD 69374H642
2020-10-15 SEF 74347B185
2020-10-15 SIXL 301505699
2020-10-15 SOXS 25460G690
2020-10-15 TCHP 87283Q107
2020-10-15 TDVG 87283Q404
2020-10-15 TMF 25459W540
2020-10-15 WRBPRB 084423409
2020-10-15 XRT 78464A714
2020-10-16 AMC 00165C104
2020-10-16 AWAY 26924G771
2020-10-16 CHIK 37954Y533
2020-10-16 CHIQ 37950E408
2020-10-16 DDS 254067101
2020-10-16 FGNAU 30259V205
2020-10-16 FXI 464287184
2020-10-16 GSSC 381430602
2020-10-16 HUSA 44183U209
2020-10-16 INDS 69374H766
2020-10-16 IYM 464287838
2020-10-16 JE 48213W408
2020-10-16 MMIN 45409F843
2020-10-16 MSOS 00768Y453
2020-10-16 MYO 62857J201
2020-10-16 PREF 74255Y888
2020-10-16 PTBD 69374H642
2020-10-16 SEF 74347B185
2020-10-16 SIXL 301505699
2020-10-16 SOXS 25460G690
2020-10-16 TDVG 87283Q404
2020-10-16 TMF 25459W540
2020-10-16 WRBPRB 084423409
2020-10-16 XRT 78464A714
2020-10-19 AMC 00165C104
2020-10-19 AWAY 26924G771
2020-10-19 CHIK 37954Y533
2020-10-19 CHIQ 37950E408
2020-10-19 DDS 254067101
2020-10-19 FGNAU 30259V205
2020-10-19 FXE 46138K103
2020-10-19 FXI 464287184
2020-10-19 GSSC 381430602
2020-10-19 HUSA 44183U209
2020-10-19 INDS 69374H766
2020-10-19 IYM 464287838
2020-10-19 JE 48213W408
2020-10-19 MMIN 45409F843
2020-10-19 MSOS 00768Y453
2020-10-19 PREF 74255Y888
2020-10-19 PTBD 69374H642
2020-10-19 SIXL 301505699
2020-10-19 SOXS 25460G690
2020-10-19 TDVG 87283Q404
2020-10-19 TMF 25459W540
2020-10-19 UIVM 92647N550
2020-10-19 WRBPRB 084423409
2020-10-19 XRT 78464A714
2020-10-20 AMC 00165C104
2020-10-20 AWAY 26924G771
2020-10-20 CHIK 37954Y533
2020-10-20 CHIQ 37950E408
2020-10-20 DDS 254067101
2020-10-20 FXE 46138K103
2020-10-20 FXI 464287184
2020-10-20 GSSC 381430602
2020-10-20 HUSA 44183U209
2020-10-20 INDS 69374H766
2020-10-20 IYM 464287838
2020-10-20 JE 48213W408
2020-10-20 MMIN 45409F843
2020-10-20 MSOS 00768Y453
2020-10-20 PREF 74255Y888
2020-10-20 PTBD 69374H642
2020-10-20 QLVE 33939L639
2020-10-20 SOXS 25460G690
2020-10-20 TDVG 87283Q404
2020-10-20 THCX 84858T400
2020-10-20 TMF 25459W540
2020-10-20 UIVM 92647N550
2020-10-20 XRT 78464A714
2020-10-21 AMC 00165C104
2020-10-21 AWAY 26924G771
2020-10-21 CHIK 37954Y533
2020-10-21 CHIQ 37950E408
2020-10-21 FXE 46138K103
2020-10-21 FXI 464287184
2020-10-21 GSSC 381430602
2020-10-21 HUSA 44183U209
2020-10-21 INDS 69374H766
2020-10-21 JE 48213W408
2020-10-21 MMIN 45409F843
2020-10-21 MSOS 00768Y453
2020-10-21 PREF 74255Y888
2020-10-21 PTBD 69374H642
2020-10-21 QLVE 33939L639
2020-10-21 SOXS 25460G690
2020-10-21 SPD 82889N202
2020-10-21 TDVG 87283Q404
2020-10-21 THCX 84858T400
2020-10-21 TMF 25459W540
2020-10-21 UIVM 92647N550
2020-10-21 XRT 78464A714
2020-10-22 AMC 00165C104
2020-10-22 AWAY 26924G771
2020-10-22 CHIK 37954Y533
2020-10-22 CHIQ 37950E408
2020-10-22 FIDI 316092725
2020-10-22 FXE 46138K103
2020-10-22 FXI 464287184
2020-10-22 HUSA 44183U209
2020-10-22 JE 48213W408
2020-10-22 MMIN 45409F843
2020-10-22 MSOS 00768Y453
2020-10-22 PREF 74255Y888
2020-10-22 PTBD 69374H642
2020-10-22 QLVE 33939L639
2020-10-22 SOXS 25460G690
2020-10-22 SPD 82889N202
2020-10-22 TDVG 87283Q404
2020-10-22 THCX 84858T400
2020-10-22 TMF 25459W540
2020-10-22 UIVM 92647N550
2020-10-22 XRT 78464A714
2020-10-23 AMC 00165C104
2020-10-23 CHIK 37954Y533
2020-10-23 CHIQ 37950E408
2020-10-23 FIDI 316092725
2020-10-23 FXE 46138K103
2020-10-23 FXI 464287184
2020-10-23 HUSA 44183U209
2020-10-23 JE 48213W408
2020-10-23 KOL 92189H888
2020-10-23 LABD 25460G716
2020-10-23 MSOS 00768Y453
2020-10-23 PREF 74255Y888
2020-10-23 PTBD 69374H642
2020-10-23 QLVE 33939L639
2020-10-23 SOXS 25460G690
2020-10-23 SPD 82889N202
2020-10-23 TDVG 87283Q404
2020-10-23 THCX 84858T400
2020-10-23 TMF 25459W540
2020-10-23 UIVM 92647N550
2020-10-23 XRT 78464A714
2020-10-26 AMC 00165C104
2020-10-26 CHIK 37954Y533
2020-10-26 CHIQ 37950E408
2020-10-26 FIDI 316092725
2020-10-26 FXE 46138K103
2020-10-26 FXI 464287184
2020-10-26 HUSA 44183U209
2020-10-26 JE 48213W408
2020-10-26 KOL 92189H888
2020-10-26 LABD 25460G716
2020-10-26 MSOS 00768Y453
2020-10-26 PTBD 69374H642
2020-10-26 QLVE 33939L639
2020-10-26 SOXS 25460G690
2020-10-26 SPD 82889N202
2020-10-26 TDVG 87283Q404
2020-10-26 THCX 84858T400
2020-10-26 TMF 25459W540
2020-10-26 UIVM 92647N550
2020-10-26 XRT 78464A714
2020-10-27 AMC 00165C104
2020-10-27 CHIQ 37950E408
2020-10-27 CHIX 37950E606
2020-10-27 FIDI 316092725
2020-10-27 FXE 46138K103
2020-10-27 FXI 464287184
2020-10-27 HUSA 44183U209
2020-10-27 IDRV 46435U366
2020-10-27 JE 48213W408
2020-10-27 KOL 92189H888
2020-10-27 KRE 78464A698
2020-10-27 LABD 25460G716
2020-10-27 MSOS 00768Y453
2020-10-27 PTBD 69374H642
2020-10-27 QLVE 33939L639
2020-10-27 SOXS 25460G690
2020-10-27 SPD 82889N202
2020-10-27 SPYC 82889N103
2020-10-27 THCX 84858T400
2020-10-27 TMF 25459W540
2020-10-27 XRT 78464A714
2020-10-28 AMC 00165C104
2020-10-28 CHIQ 37950E408
2020-10-28 CHIX 37950E606
2020-10-28 FIDI 316092725
2020-10-28 FXE 46138K103
2020-10-28 FXI 464287184
2020-10-28 HUSA 44183U209
2020-10-28 IDRV 46435U366
2020-10-28 KOL 92189H888
2020-10-28 KRE 78464A698
2020-10-28 LABD 25460G716
2020-10-28 MSOS 00768Y453
2020-10-28 PTBD 69374H642
2020-10-28 QLVE 33939L639
2020-10-28 SOXS 25460G690
2020-10-28 SPD 82889N202
2020-10-28 SPYC 82889N103
2020-10-28 TBF 74347X849
2020-10-28 TMF 25459W540
2020-10-28 VEGN 26922A297
2020-10-28 XRT 78464A714
2020-10-29 AMC 00165C104
2020-10-29 CHIQ 37950E408
2020-10-29 CHIX 37950E606
2020-10-29 FXE 46138K103
2020-10-29 FXI 464287184
2020-10-29 HUSA 44183U209
2020-10-29 IDRV 46435U366
2020-10-29 KOL 92189H888
2020-10-29 KRE 78464A698
2020-10-29 LABD 25460G716
2020-10-29 MSOS 00768Y453
2020-10-29 PTBD 69374H642
2020-10-29 QLVE 33939L639
2020-10-29 SOXS 25460G690
2020-10-29 SPD 82889N202
2020-10-29 SPYC 82889N103
2020-10-29 TBF 74347X849
2020-10-29 TMF 25459W540
2020-10-29 VEGN 26922A297
2020-10-30 AMC 00165C104
2020-10-30 CHIQ 37950E408
2020-10-30 CHIS 37954Y558
2020-10-30 CHIX 37950E606
2020-10-30 FXE 46138K103
2020-10-30 FXI 464287184
2020-10-30 HUSA 44183U209
2020-10-30 IDRV 46435U366
2020-10-30 KOL 92189H888
2020-10-30 KRE 78464A698
2020-10-30 LABD 25460G716
2020-10-30 MSOS 00768Y453
2020-10-30 PTBD 69374H642
2020-10-30 SCCC 78590A406
2020-10-30 SOXS 25460G690
2020-10-30 SPD 82889N202
2020-10-30 SPHB 46138E370
2020-10-30 SPYC 82889N103
2020-10-30 TBF 74347X849
2020-10-30 TMF 25459W540
2020-10-30 VEGN 26922A297
2020-11-02 AMC 00165C104
2020-11-02 CHIS 37954Y558
2020-11-02 CHIX 37950E606
2020-11-02 DNL 97717W844
2020-11-02 FXE 46138K103
2020-11-02 FXI 464287184
2020-11-02 HUSA 44183U209
2020-11-02 HYLN 449109107
2020-11-02 IDRV 46435U366
2020-11-02 KOL 92189H888
2020-11-02 KRE 78464A698
2020-11-02 LABD 25460G716
2020-11-02 MSOS 00768Y453
2020-11-02 SCCC 78590A406
2020-11-02 SOXS 25460G690
2020-11-02 SPD 82889N202
2020-11-02 SPHB 46138E370
2020-11-02 SPYC 82889N103
2020-11-02 TBF 74347X849
2020-11-02 TMF 25459W540
2020-11-02 VEGN 26922A297
2020-11-03 AMC 00165C104
2020-11-03 CHIS 37954Y558
2020-11-03 CHIX 37950E606
2020-11-03 DNL 97717W844
2020-11-03 DSS 25614T309
2020-11-03 FXE 46138K103
2020-11-03 FXI 464287184
2020-11-03 GRNB 92189F171
2020-11-03 HUSA 44183U209
2020-11-03 HYLN 449109107
2020-11-03 IDRV 46435U366
2020-11-03 KOL 92189H888
2020-11-03 KRE 78464A698
2020-11-03 LABD 25460G716
2020-11-03 SCCC 78590A406
2020-11-03 SOXS 25460G690
2020-11-03 SPD 82889N202
2020-11-03 SPHB 46138E370
2020-11-03 SPYC 82889N103
2020-11-03 TBF 74347X849
2020-11-03 TMF 25459W540
2020-11-03 VEGN 26922A297
2020-11-04 AMC 00165C104
2020-11-04 AVDE 025072703
2020-11-04 CHIS 37954Y558
2020-11-04 CHIX 37950E606
2020-11-04 CRAK 92189F585
2020-11-04 DNL 97717W844
2020-11-04 DSS 25614T309
2020-11-04 FXE 46138K103
2020-11-04 FXI 464287184
2020-11-04 GRNB 92189F171
2020-11-04 HUSA 44183U209
2020-11-04 HYLN 449109107
2020-11-04 IDRV 46435U366
2020-11-04 KOL 92189H888
2020-11-04 KRE 78464A698
2020-11-04 LABD 25460G716
2020-11-04 LCG 66538H385
2020-11-04 SCCC 78590A406
2020-11-04 SOXS 25460G690
2020-11-04 SPD 82889N202
2020-11-04 SPHB 46138E370
2020-11-04 SPYC 82889N103
2020-11-04 TBF 74347X849
2020-11-04 TMF 25459W540
2020-11-05 AMC 00165C104
2020-11-05 AVDE 025072703
2020-11-05 CHIS 37954Y558
2020-11-05 CHIX 37950E606
2020-11-05 CRAK 92189F585
2020-11-05 DNL 97717W844
2020-11-05 DSS 25614T309
2020-11-05 FXE 46138K103
2020-11-05 FXI 464287184
2020-11-05 GRNB 92189F171
2020-11-05 HUSA 44183U209
2020-11-05 HYLN 449109107
2020-11-05 HZONU G46044122
2020-11-05 IDRV 46435U366
2020-11-05 KOL 92189H888
2020-11-05 KRE 78464A698
2020-11-05 LABD 25460G716
2020-11-05 LCG 66538H385
2020-11-05 SCCC 78590A406
2020-11-05 SOXS 25460G690
2020-11-05 SPD 82889N202
2020-11-05 SPHB 46138E370
2020-11-05 SPYC 82889N103
2020-11-05 TBF 74347X849
2020-11-05 TMF 25459W540
2020-11-06 AMC 00165C104
2020-11-06 ASEA 37950E648
2020-11-06 AVDE 025072703
2020-11-06 CHIX 37950E606
2020-11-06 CRAK 92189F585
2020-11-06 DNL 97717W844
2020-11-06 DSS 25614T309
2020-11-06 FSMD 316092527
2020-11-06 FXE 46138K103
2020-11-06 FXI 464287184
2020-11-06 GRNB 92189F171
2020-11-06 HUSA 44183U209
2020-11-06 HYLN 449109107
2020-11-06 HZONU G46044122
2020-11-06 IDRV 46435U366
2020-11-06 KRE 78464A698
2020-11-06 LABD 25460G716
2020-11-06 LCG 66538H385
2020-11-06 SCCC 78590A406
2020-11-06 SOXS 25460G690
2020-11-06 SPD 82889N202
2020-11-06 SPHB 46138E370
2020-11-06 SPYC 82889N103
2020-11-06 TBF 74347X849
2020-11-06 TMF 25459W540
2020-11-06 TMV 25460G849
2020-11-09 ASEA 37950E648
2020-11-09 AVDE 025072703
2020-11-09 CHIX 37950E606
2020-11-09 CRAK 92189F585
2020-11-09 DNL 97717W844
2020-11-09 DSS 25614T309
2020-11-09 FSMD 316092527
2020-11-09 FXI 464287184
2020-11-09 GRNB 92189F171
2020-11-09 HUSA 44183U209
2020-11-09 HYLN 449109107
2020-11-09 HZONU G46044122
2020-11-09 IDRV 46435U366
2020-11-09 IHAK 46435U135
2020-11-09 KRE 78464A698
2020-11-09 LABD 25460G716
2020-11-09 LCG 66538H385
2020-11-09 SCCC 78590A406
2020-11-09 SOXS 25460G690
2020-11-09 SPHB 46138E370
2020-11-09 TBF 74347X849
2020-11-09 TMF 25459W540
2020-11-09 TMV 25460G849
2020-11-10 ASEA 37950E648
2020-11-10 AVDE 025072703
2020-11-10 CHIX 37950E606
2020-11-10 CRAK 92189F585
2020-11-10 DNL 97717W844
2020-11-10 DSS 25614T309
2020-11-10 DUST 25460G880
2020-11-10 FSMD 316092527
2020-11-10 FXI 464287184
2020-11-10 GRNB 92189F171
2020-11-10 GSSC 381430602
2020-11-10 HUSA 44183U209
2020-11-10 HYLN 449109107
2020-11-10 HZONU G46044122
2020-11-10 IDRV 46435U366
2020-11-10 IHAK 46435U135
2020-11-10 JKK 464288604
2020-11-10 KRE 78464A698
2020-11-10 LABD 25460G716
2020-11-10 LCG 66538H385
2020-11-10 MDLY 58503T205
2020-11-10 QTUM 26922A420
2020-11-10 RTM 46137V316
2020-11-10 SOXS 25460G690
2020-11-10 TBF 74347X849
2020-11-10 TMF 25459W540
2020-11-10 TMV 25460G849
2020-11-12 ACB 05156X884
2020-11-12 ASEA 37950E648
2020-11-12 AVDE 025072703
2020-11-12 CHIX 37950E606
2020-11-12 CYB 97717W182
2020-11-12 DNL 97717W844
2020-11-12 DSS 25614T309
2020-11-12 DUST 25460G880
2020-11-12 FSMD 316092527
2020-11-12 FXI 464287184
2020-11-12 GSSC 381430602
2020-11-12 HUSA 44183U209
2020-11-12 HYLN 449109107
2020-11-12 HZONU G46044122
2020-11-12 IDRV 46435U366
2020-11-12 IHAK 46435U135
2020-11-12 JKK 464288604
2020-11-12 KRE 78464A698
2020-11-12 LABD 25460G716
2020-11-12 LCG 66538H385
2020-11-12 MDLY 58503T205
2020-11-12 QTUM 26922A420
2020-11-12 RTM 46137V316
2020-11-12 SOXS 25460G690
2020-11-12 TBF 74347X849
2020-11-12 TMF 25459W540
2020-11-12 TMV 25460G849
2020-11-13 ACB 05156X884
2020-11-13 ASEA 37950E648
2020-11-13 CHIX 37950E606
2020-11-13 CYB 97717W182
2020-11-13 DSS 25614T309
2020-11-13 DUST 25460G880
2020-11-13 FSMD 316092527
2020-11-13 FXI 464287184
2020-11-13 GSSC 381430602
2020-11-13 HUSA 44183U209
2020-11-13 HYLN 449109107
2020-11-13 HZONU G46044122
2020-11-13 IDRV 46435U366
2020-11-13 IHAK 46435U135
2020-11-13 JKK 464288604
2020-11-13 KRE 78464A698
2020-11-13 LABD 25460G716
2020-11-13 LCG 66538H385
2020-11-13 MDLY 58503T205
2020-11-13 MXI 464288695
2020-11-13 QTUM 26922A420
2020-11-13 RTM 46137V316
2020-11-13 SOXS 25460G690
2020-11-13 TBF 74347X849
2020-11-13 TCHP 87283Q107
2020-11-13 TMF 25459W540
2020-11-13 TMV 25460G849
2020-11-16 ACB 05156X884
2020-11-16 CHIX 37950E606
2020-11-16 CYB 97717W182
2020-11-16 DSS 25614T309
2020-11-16 DUST 25460G880
2020-11-16 FSMD 316092527
2020-11-16 FXI 464287184
2020-11-16 GSSC 381430602
2020-11-16 HUSA 44183U209
2020-11-16 HYLN 449109107
2020-11-16 HZONU G46044122
2020-11-16 IDRV 46435U366
2020-11-16 IHAK 46435U135
2020-11-16 JKK 464288604
2020-11-16 KRE 78464A698
2020-11-16 LABD 25460G716
2020-11-16 LCG 66538H385
2020-11-16 MDLY 58503T205
2020-11-16 MXI 464288695
2020-11-16 QTUM 26922A420
2020-11-16 RTM 46137V316
2020-11-16 SOXS 25460G690
2020-11-16 TBF 74347X849
2020-11-16 TCHP 87283Q107
2020-11-16 TMF 25459W540
2020-11-16 TMV 25460G849
2020-11-17 ACB 05156X884
2020-11-17 CHIX 37950E606
2020-11-17 CYB 97717W182
2020-11-17 DSS 25614T309
2020-11-17 DUST 25460G880
2020-11-17 FSMD 316092527
2020-11-17 FXI 464287184
2020-11-17 GSSC 381430602
2020-11-17 HYLN 449109107
2020-11-17 IDRV 46435U366
2020-11-17 JKK 464288604
2020-11-17 KRE 78464A698
2020-11-17 LABD 25460G716
2020-11-17 LCG 66538H385
2020-11-17 MDLY 58503T205
2020-11-17 MXI 464288695
2020-11-17 QTUM 26922A420
2020-11-17 RTM 46137V316
2020-11-17 SOXS 25460G690
2020-11-17 TBF 74347X849
2020-11-17 TCHP 87283Q107
2020-11-17 TMF 25459W540
2020-11-17 TMV 25460G849
2020-11-18 ACB 05156X884
2020-11-18 AMC 00165C104
2020-11-18 CHIX 37950E606
2020-11-18 CYB 97717W182
2020-11-18 DUST 25460G880
2020-11-18 FSMD 316092527
2020-11-18 FXI 464287184
2020-11-18 GSSC 381430602
2020-11-18 H 448579102
2020-11-18 HPR 43114K207
2020-11-18 HYLN 449109107
2020-11-18 IDRV 46435U366
2020-11-18 JKK 464288604
2020-11-18 KRE 78464A698
2020-11-18 LABD 25460G716
2020-11-18 LCG 66538H385
2020-11-18 MDLY 58503T205
2020-11-18 MXI 464288695
2020-11-18 NUGT 25460G781
2020-11-18 RTM 46137V316
2020-11-18 SOXS 25460G690
2020-11-18 TBF 74347X849
2020-11-18 TCHP 87283Q107
2020-11-18 TMF 25459W540
2020-11-18 TMV 25460G849
2020-11-19 ACB 05156X884
2020-11-19 AMC 00165C104
2020-11-19 ASHR 233051879
2020-11-19 CHIX 37950E606
2020-11-19 DUST 25460G880
2020-11-19 FIDU 316092709
2020-11-19 FSMD 316092527
2020-11-19 FXI 464287184
2020-11-19 H 448579102
2020-11-19 HPR 43114K207
2020-11-19 HYLN 449109107
2020-11-19 IDRV 46435U366
2020-11-19 IXG 464287333
2020-11-19 JKK 464288604
2020-11-19 JVAL 46641Q753
2020-11-19 KRE 78464A698
2020-11-19 LABD 25460G716
2020-11-19 LCG 66538H385
2020-11-19 LEVI 52736R102
2020-11-19 MDLY 58503T205
2020-11-19 MXI 464288695
2020-11-19 NUGT 25460G781
2020-11-19 RTM 46137V316
2020-11-19 SOXS 25460G690
2020-11-19 TBF 74347X849
2020-11-19 TCHP 87283Q107
2020-11-19 TGIF 886364884
2020-11-19 TMF 25459W540
2020-11-19 TMV 25460G849
2020-11-19 VIDI 26922A404
2020-11-20 ACB 05156X884
2020-11-20 AMC 00165C104
2020-11-20 ASHR 233051879
2020-11-20 CHIX 37950E606
2020-11-20 DUST 25460G880
2020-11-20 FIDU 316092709
2020-11-20 FSMD 316092527
2020-11-20 FXI 464287184
2020-11-20 H 448579102
2020-11-20 HPR 43114K207
2020-11-20 HYLN 449109107
2020-11-20 IXG 464287333
2020-11-20 JVAL 46641Q753
2020-11-20 LABD 25460G716
2020-11-20 LCG 66538H385
2020-11-20 LEVI 52736R102
2020-11-20 MDLY 58503T205
2020-11-20 MXI 464288695
2020-11-20 NUGT 25460G781
2020-11-20 RTM 46137V316
2020-11-20 SOXS 25460G690
2020-11-20 SPVM 46137V423
2020-11-20 TBF 74347X849
2020-11-20 TCHP 87283Q107
2020-11-20 TGIF 886364884
2020-11-20 TMF 25459W540
2020-11-20 TMV 25460G849
2020-11-20 VIDI 26922A404
2020-11-23 ACB 05156X884
2020-11-23 AHT 044103877
2020-11-23 AMC 00165C104
2020-11-23 ASHR 233051879
2020-11-23 CHIX 37950E606
2020-11-23 DUST 25460G880
2020-11-23 FIDU 316092709
2020-11-23 FSMD 316092527
2020-11-23 FXI 464287184
2020-11-23 H 448579102
2020-11-23 HPR 43114K207
2020-11-23 HYLN 449109107
2020-11-23 IXG 464287333
2020-11-23 JVAL 46641Q753
2020-11-23 LABD 25460G716
2020-11-23 LCG 66538H385
2020-11-23 LEVI 52736R102
2020-11-23 MDLY 58503T205
2020-11-23 NUGT 25460G781
2020-11-23 RTM 46137V316
2020-11-23 SOXS 25460G690
2020-11-23 SPHY 78468R606
2020-11-23 SPVM 46137V423
2020-11-23 TBF 74347X849
2020-11-23 TCHP 87283Q107
2020-11-23 TGIF 886364884
2020-11-23 TMF 25459W540
2020-11-23 TMV 25460G849
2020-11-23 UUP 46141D203
2020-11-23 VIDI 26922A404
2020-11-24 ACB 05156X884
2020-11-24 AHT 044103877
2020-11-24 AMC 00165C104
2020-11-24 ASHR 233051879
2020-11-24 CBLS 53656F649
2020-11-24 DUST 25460G880
2020-11-24 EWI 46434G830
2020-11-24 FIDU 316092709
2020-11-24 FXI 464287184
2020-11-24 H 448579102
2020-11-24 HOMZ 26922A230
2020-11-24 HPR 43114K207
2020-11-24 HYLN 449109107
2020-11-24 IXG 464287333
2020-11-24 JVAL 46641Q753
2020-11-24 LABD 25460G716
2020-11-24 LCG 66538H385
2020-11-24 LEVI 52736R102
2020-11-24 MDLY 58503T205
2020-11-24 NUGT 25460G781
2020-11-24 SOXS 25460G690
2020-11-24 SPHY 78468R606
2020-11-24 SPUS 886364801
2020-11-24 SPVM 46137V423
2020-11-24 TBF 74347X849
2020-11-24 TCHP 87283Q107
2020-11-24 TGIF 886364884
2020-11-24 TMF 25459W540
2020-11-24 TMV 25460G849
2020-11-24 UUP 46141D203
2020-11-24 VIDI 26922A404
2020-11-25 ACB 05156X884
2020-11-25 AHT 044103877
2020-11-25 AMC 00165C104
2020-11-25 ASHR 233051879
2020-11-25 CBLS 53656F649
2020-11-25 DUST 25460G880
2020-11-25 EWI 46434G830
2020-11-25 FIDU 316092709
2020-11-25 FXI 464287184
2020-11-25 H 448579102
2020-11-25 HOMZ 26922A230
2020-11-25 HPR 43114K207
2020-11-25 HYLN 449109107
2020-11-25 IXG 464287333
2020-11-25 JVAL 46641Q753
2020-11-25 LABD 25460G716
2020-11-25 LCG 66538H385
2020-11-25 LEVI 52736R102
2020-11-25 NUGT 25460G781
2020-11-25 SOXS 25460G690
2020-11-25 SPHY 78468R606
2020-11-25 SPUS 886364801
2020-11-25 SPVM 46137V423
2020-11-25 TBF 74347X849
2020-11-25 TCHP 87283Q107
2020-11-25 TGIF 886364884
2020-11-25 TMF 25459W540
2020-11-25 TMV 25460G849
2020-11-25 UUP 46141D203
2020-11-25 VIDI 26922A404
2020-11-27 ACB 05156X884
2020-11-27 AHT 044103877
2020-11-27 AMC 00165C104
2020-11-27 ASHR 233051879
2020-11-27 CBLS 53656F649
2020-11-27 DFAI 25434V203
2020-11-27 DFAU 25434V104
2020-11-27 DUST 25460G880
2020-11-27 EWI 46434G830
2020-11-27 FIDU 316092709
2020-11-27 FOVL 46435U333
2020-11-27 FXI 464287184
2020-11-27 H 448579102
2020-11-27 HOMZ 26922A230
2020-11-27 HPR 43114K207
2020-11-27 HYLN 449109107
2020-11-27 IXG 464287333
2020-11-27 LABD 25460G716
2020-11-27 LCG 66538H385
2020-11-27 LEVI 52736R102
2020-11-27 NUGT 25460G781
2020-11-27 SOXS 25460G690
2020-11-27 SPHY 78468R606
2020-11-27 SPUS 886364801
2020-11-27 SPVM 46137V423
2020-11-27 TBF 74347X849
2020-11-27 TCHP 87283Q107
2020-11-27 TMF 25459W540
2020-11-27 TMV 25460G849
2020-11-27 UUP 46141D203
2020-11-30 ACB 05156X884
2020-11-30 AHT 044103877
2020-11-30 AMC 00165C104
2020-11-30 ASHR 233051879
2020-11-30 CBLS 53656F649
2020-11-30 CHFWU G2445M129
2020-11-30 DFAI 25434V203
2020-11-30 DFAU 25434V104
2020-11-30 DUST 25460G880
2020-11-30 EWI 46434G830
2020-11-30 FIDU 316092709
2020-11-30 FOVL 46435U333
2020-11-30 FXI 464287184
2020-11-30 H 448579102
2020-11-30 HOMZ 26922A230
2020-11-30 HPR 43114K207
2020-11-30 HYLN 449109107
2020-11-30 IXG 464287333
2020-11-30 LABD 25460G716
2020-11-30 LCG 66538H385
2020-11-30 LEVI 52736R102
2020-11-30 MSOS 00768Y453
2020-11-30 NUGT 25460G781
2020-11-30 SOXS 25460G690
2020-11-30 SPHY 78468R606
2020-11-30 SPUS 886364801
2020-11-30 TBF 74347X849
2020-11-30 TCHP 87283Q107
2020-11-30 TMF 25459W540
2020-11-30 TMV 25460G849
2020-11-30 UUP 46141D203
2020-12-01 ACB 05156X884
2020-12-01 AHT 044103877
2020-12-01 AMC 00165C104
2020-12-01 ASHR 233051879
2020-12-01 CBLS 53656F649
2020-12-01 CHFWU G2445M129
2020-12-01 DFAI 25434V203
2020-12-01 DFAU 25434V104
2020-12-01 DRIP 25460G658
2020-12-01 DUST 25460G880
2020-12-01 EWI 46434G830
2020-12-01 FIDU 316092709
2020-12-01 FOVL 46435U333
2020-12-01 FXI 464287184
2020-12-01 H 448579102
2020-12-01 HOMZ 26922A230
2020-12-01 HPR 43114K207
2020-12-01 HYLN 449109107
2020-12-01 IDNA 46435U192
2020-12-01 LABD 25460G716
